"Country code","Country name","Series code","Series name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"CYP","Cyprus","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.6815806187804401","2.4913091176078002","2.5694600707833102","2.5976433879452201","2.5706476251428301","2.5063944438266401","2.2418700359608899","2.1580030840394002","2.09935238866146","2.0782973114539001","2.0790353892818101","2.1136575807825002","2.0982736563049902","2.0494001415675398","1.9576472334149999","1.8382951815028501","1.79818481069114","1.6850969836437499","1.5925159303119201","1.5288365190151301","1.4857608056095899",".."
"CZE","Czech Republic","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.0435271667551623","-0.68214893253187903","-0.072693107993093906","-0.034299547942753701","-0.112084431236398","-0.20911498838096701","-0.31598115849967401","-0.266974235493453","-0.25083216797028002","-0.277426779317687","-0.256405788778023","-0.61626641870972099","-0.32286025284255798","-0.111009921639089","-0.051031320996389497","0.057781030175603397","0.32485823958751697","0.63122155038121996","0.86881599936063703","0.60102954930408004","0.360856249691418",".."
"DEU","Germany","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.970521535627489","0.78347662919919103","0.81414994449002698","0.71233045435902898","0.49722412749401901","0.20903669815485701","0.27558132938016899","0.13930763566541601","-0.083892059242061001","-0.0059340229009337397","0.095024276136686306","0.231550697156613","0.294304313709703","0.121899392650041","0.051854632986265803","0.024984478160433501","-0.0038383484417298299","-0.0249046336809403","-0.081447181819991707","-0.144805766488867","-0.13600519640690301",".."
"DJI","Djibouti","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.2919401284540104","4.4348268270419098","3.21645349514796","2.5483739120163098","2.6110925541732599","3.1574057282396599","3.7157896990936998","4.1462479131305301","4.3066862786562696","4.1080877307962398","3.68878972807547","3.0560378685767899","2.7356231580575598","2.5198168954642499","2.44893254140427","2.4788039973231002","2.3403372275641998","2.3579574485885502","2.3686993389066999","2.3619014065428199","2.3435728379907799",".."
"DMA","Dominica","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.061743155899198598","0.38245527661645601","0.66770940275010104","0.80412998413096404","0.73068293351920899","0.510737214052426","0.236170728597484","0.0103838555697173","-0.12055270251218","-0.110845927630667","0.0053884634173918698","0.18158721187088001","0.29206005857703099","0.35415369341541902","0.33408519504786","0.260288213572761","0.13833231101407001","0.075210779254930707","0.058361155819829001","0.11057983406663099","0.21358459394580201",".."
"DNK","Denmark","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.23066373936141599","0.31916196617238501","0.35709408994104502","0.41394543945923701","0.35496223399029098","0.487979269173135","0.67176532964531699","0.444904940321392","0.340561687919752","0.36458026276350702","0.36570120818816398","0.51962413706470501","0.54487972580515898","0.42723289774991902","0.44637998056759498","0.46009486009818201","0.69461947957933901","0.74477581988679697","0.88795220669608199","0.83458395132820096","0.67890475098740599",".."
"DOM","Dominican Republic","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.49654911391029","2.9351414115868","2.8957675150471398","2.8448749240527702","2.7795524772762099","2.7057602824170099","3.31307610111643","3.2271488437891498","3.1543118846526501","3.0984841640919498","3.05489248929858","2.9512762989820098","2.9106767935285598","2.8703075189472802","2.8288168217893102","2.7864075516575002","2.5379418577986899","2.5019390521896101","2.4635418776383999","2.4219839106111198","2.37813730402641",".."
"DZA","Algeria","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.1125288385922696","3.9510379512753402","3.8550306841314201","3.7211332792690301","3.5391149962775299","3.33161323571407","3.0834398208701002","2.90193922908571","2.7749806824216199","2.71875503959558","2.7133350819430602","2.62158509734429","2.6230271044272699","2.6261172753495101","2.6253611424762","2.6205112892423599","2.5253285341598901","2.5254482106110698","2.51225719433423","2.4817382043860201","2.43841411201223",".."
"EAP","East Asia & Pacific","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.5370940164510802","4.2326004331977298","4.0415704258414804","3.9031590315359801","3.8134212754321299","3.7138241781899102","3.9068917347160301","3.8115671874704198","3.6924407047351102","3.5549580120657498","3.4276055477308902","3.3838777711649199","3.2759938569863198","3.17781525057292","3.09235668871781","3.0213835033445902","2.8827651402857999","2.7981650727327199","2.7377118247089198","2.6873292915337399","2.6548561285310899",".."
"ECA","Europe & Central Asia","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.28591768737331","0.605559906806306","0.411930222920461","0.34307133231459402","0.203997563223865","0.13492939898836201","0.073298673123815702","0.078589267496354906","0.092689031544978207","0.081443268378109196","0.22328084979589799","0.10046927875311","0.041374114379522098","0.113911385070935","0.13282253316089099","0.18050643541084799","0.28883738635816802","0.38626330985100299","0.48265023427616399","0.53201420006827504","0.56540476638563997",".."
"ECU","Ecuador","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.7274958358163799","3.2198427575830801","3.1506292296766998","3.0592403266390602","2.9403469134527498","2.8081724812572801","2.59912332743064","2.4802673074125599","2.4106448367348001","2.4043245276401","2.4399405812192798","2.7515705242825401","2.7781920283297201","2.7782870095879399","2.7404804295283198","2.6766147769852302","2.60860609310933","2.54982324232562","2.4951936799642902","2.4479969233296601","2.4060125140645301",".."
"EGY","Egypt, Arab Rep.","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.9070878557819999","1.61002419564875","1.4755794439063701","1.3828845992377601","1.3459696483955901","1.34977155143437","1.5947500472523","1.6015335484600299","1.6199368430394101","1.64865919531781","1.6828289065431701","1.8158477860419699","1.85044162855421","1.86886551744639","1.8658335274517399","1.84736094252354","1.9169956243309401","1.89450674597782","1.87355462287718","1.85636498821021","1.8404967804785299",".."
"EMU","Euro area","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.63842853888236595","0.66212834129359499","0.63903206922937295","0.62796882114568597","0.52100329098772102","0.431489576746657","0.438737131999758","0.42262098306662199","0.37437648162432402","0.40553299707764301","0.55703785557312802","0.668923287102686","0.78109619514133","0.82808506125722703","0.84930334145545305","0.81185870873852695","0.80547117763589404","0.82004370052484898","0.78031370695039504","0.62740019924061097","0.53254889125464899",".."
"ERI","Eritrea","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.2180511655735899","1.7059734741638599","1.1102972581380599","0.87836963033951299","1.15147062487941","1.7949704503852799","2.99558504408733","3.6019013205304899","4.1487970658240902","4.5801915209311002","4.90115817321138","5.6564949874689301","5.8994207516866002","5.9461784079275803","5.7762077729330201","5.4756623628216197","5.7402598136549798","5.4279608377344601","5.2034800421165501","5.0974460188413797","5.06608161176222",".."
"ESP","Spain","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.49405879023743698","0.39753328721768599","0.46233422572509703","0.44308608584385101","0.400984202946226","0.365819248252992","0.33650050359683198","0.36895754637626899","0.45492060834558801","0.62016141556482995","0.94529409410912302","1.2340466357530899","1.5516638540969301","1.76222917985873","1.72712546346492","1.7457031809583501","1.82393408245766","1.89565389961284","1.6784352945822401","0.95299352847290397","0.55712644918867404",".."
"EST","Estonia","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.148178994795958","-0.82108627299699599","-2.1208706009444298","-2.8887871482045302","-2.4096077560357601","-2.1069443632026599","-1.6437368608863001","-1.30824643154468","-1.16277108202015","-0.93649619698466202","-0.61985549975328502","-0.39618794697250198","-0.400809489951923","-0.37762296591851102","-0.33462386900236102","-0.21531841982924499","-0.16080193697631301","-0.110847444595739","-0.045540190990149797","-0.00134920978049615","-0.0178621166541564",".."
"ETH","Ethiopia","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.0971329684449103","5.4304852813757201","5.4059610914090204","5.3302799966005496","5.1952863412247998","5.0243234068073201","4.42006766922783","4.2720213007143704","4.1487283663124899","4.0590261267035297","3.9921349189358399","4.1956005308979103","4.1207779381337897","4.0421599560692902","3.9568582688651301","3.8689829295509299","4.1484156331999804","4.05733514918004","3.9794943441450998","3.9174723888112801","3.8660497672659799",".."
"FIN","Finland","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.0050454634421999","0.56000146347354196","0.55688290296265297","0.47487228137554299","0.45297960272121401","0.37265905635971602","0.234491038718775","0.19118195062636001","0.15784996465126799","0.14319605463788301","0.10976510320511999","0.65229246308864997","0.66543570039539701","0.65918094817806605","0.70943792826358798","0.76033714684680598","0.86339436265441905","0.90275770736637695","0.94060956036745702","0.95106051307752804","0.93315496592691805",".."
"FJI","Fiji","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.0503395690026598","2.7966664814382902","3.05838405681303","3.20303586374561","3.1726275969879998","3.0171076411898601","2.3847937521873699","2.2797963987108001","2.1376781057871099","1.95651413262414","1.7581723259661299","1.4063901149211699","1.2101664957149501","1.1318809543577699","1.2144769818189201","1.4095577509335699","1.6839975307184201","1.8764238116331999","1.99683567495811","2.0108915499682398","1.94765330431545",".."
"FRA","France","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.60769615890446305","0.681612413449316","0.65252914182089705","0.63050769369666004","0.61878353452590196","0.61656961816124001","0.63883378463211604","0.637778241066843","0.65801343698292802","0.55531896928437396","0.91544605191865303","0.95790549574319495","0.95685750071350995","0.93780665903304905","0.96480975740187702","0.98168617606707198","0.97624019660192296","0.89666470330230597","0.85041678741212401","0.83475912676588304","0.79915877176572303",".."
"FRO","Faeroe Islands","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.34278066153034997","-0.994994123610772","-1.83584155351456","-2.2159043056357599","-1.8980570269388699","-1.0375816638422199","3.28125031502932","4.0785528278314702","4.6038520724086096","4.7068146601304299","4.5025576050707299","3.2455273725385498","3.1303706867826402","2.9582026727610899","2.7353551644898499","2.4877454653333202","1.7963204214402499","1.52964454322402","1.3637477486527301","1.3528928893158101","1.4492778108425499",".."
"FSM","Micronesia, Fed. Sts.","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.0931537888149401","1.94745449607808","2.01724272032209","1.85476726874452","1.39820878541648","0.76550591436108495","-1.6325501001510001","-2.2685866691899799","-2.6803042311081402","-2.7627476512323601","-2.6052329974844599","0.17444603827764599","0.407408315427012","0.55264358230481103","0.55327849642642901","0.45157969066236198","0.69568168283461795","0.63242843906218105","0.605035554583637","0.63388000018180701","0.70300514903015099",".."
"GAB","Gabon","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.1634059611555498","5.0462924218699801","5.02067255674406","4.9447464813366899","4.8093215546803698","4.63637834944962","4.0401045373341002","3.8888080246159502","3.7470332209348101","3.6205599547018199","3.5073938638550302","3.1028779798113599","3.0060115013652502","2.9221602502862201","2.8533369082492501","2.79737069033333","2.48469995705798","2.4442971559236999","2.42228543942434","2.4212151716192101","2.43365759031833",".."
"GBR","United Kingdom","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.32147925881010397","0.37686880720532001","0.33800809874018001","0.307273249326317","0.32207046197647798","0.33198588181765598","0.344473649917796","0.34732165089765998","0.38109047533155599","0.42301162294695599","0.44682640817274599","0.43225323331773402","0.43493026607375301","0.47148674013439201","0.57201789590264795","0.66052613105443203","0.70382339731367705","0.73228303842803599","0.75392147476857696","0.75135467812172596","0.76161061378399397",".."
"GEO","Georgia","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.40945467544917102","0.26695258437906899","0.336074103896569","0.32819076650729601","-1.4553502480595899","-3.103989701842","-2.9682951259960602","-2.2957752047771698","-1.4326715308059399","-1.23086374103171","-1.2254470711794601","-0.80054630929753601","-0.74849764284131903","-0.72307352757826004","-0.321269692550609","0.91238279015048596","0.992529298663686","-0.066486140494268195","0.0446447543074555","0.76786881989361799","1.0990464882370401",".."
"GHA","Ghana","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.6884729454046701","4.8299878520025503","4.82169232642085","4.7663503988942901","4.6498254720023704","4.4977883171773003","4.4381055238001403","4.3050595589914904","4.2120745671321398","4.1705048408805103","4.1636087323042101","4.1188369826600999","4.1096557686240898","4.0943991465200602","4.0684729561774198","4.0345580151252598","3.95931739920485","3.92761796147269","3.89081099465366","3.8481400277279398","3.8010768465536402",".."
"GIB","Gibraltar","SP.URB.GROW","Urban population growth (annual %)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"GIN","Guinea","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.49615341720716","6.5457185119721402","7.1541186301980098","7.1195986497366501","6.3881554424748597","5.2844463449546399","4.14134392339359","3.2366483436301499","2.61335833711497","2.3712120080485799","2.4008865596722599","2.8026348643826799","2.8187767308585601","2.8526660774874402","2.8834014368241498","2.9163943005976201","3.2035785649604001","3.2719930097906702","3.3630690272545198","3.4763510191067701","3.5977400164634998",".."
"GMB","Gambia, The","SP.URB.GROW","Urban population growth (annual %)",0,1,"6.8422737923498902","6.4002279304541601","5.9475973557191502","5.6133032622220904","5.4303499544047096","5.3538317168177798","5.2038992600864704","5.1317327955890502","5.0874564295916498","5.0671555180500798","5.0607406749316999","4.86806164866955","4.8765568581569996","4.8554211349468401","4.7955147456670399","4.7111338022176197","4.4035097228488098","4.3330853672204404","4.2732809361832302","4.2284358610399897","4.1930613859750503",".."
"GNB","Guinea-Bissau","SP.URB.GROW","Urban population growth (annual %)",0,1,"6.1458529995765803","3.22173230669961","3.2309656481503901","3.2242471284093601","3.1973673569458199","3.1569941762427498","1.9138369649564799","1.8919696131722701","1.8756445695466999","1.8674180332971799","1.86580070406633","1.86443976329344","1.8643136296756599","1.8731514669231799","1.8921140689436","1.91745013979677","2.2819257108462101","2.30486836089417","2.3231872134340699","2.3348141807978999","2.3411507363565298",".."
"GNQ","Equatorial Guinea","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.9467623450315097","5.66276257335109","5.6670107617492196","5.6455468072273298","5.5748082040696598","5.4727143024215597","3.28840717883722","3.2622565541151101","3.2387203827456599","3.21829315037261","3.1981061728035201","3.2317174272507598","3.2092663906914001","3.1713288342746599","3.1150615905874401","3.0486461127633202","3.3353238942369101","3.2693160000465702","3.22313018428102","3.2026514050036701","3.1960236914385902",".."
"GRC","Greece","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.83734987365479496","1.1395212991838799","1.2360535746990899","1.0908366214913301","0.99688892168444498","0.93339995069133397","0.83762576685252499","0.76760724302945504","0.67119393913062897","0.57630363878971802","0.45043510818216798","0.53124849347103298","0.57634868822301299","0.55998426903146503","0.57841228861534999","0.61340412438790803","0.73049081675340899","0.72609328565839504","0.72369365790452","0.73289522236570304","0.64737189419103203",".."
"GRD","Grenada","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.85440567772336595","-0.19888309223445999","0.39533905294618699","0.74913986343675598","0.73721072003639398","0.47321039089052802","0.16117546911533701","-0.052795785893183601","-0.20539651668447501","-0.25157726158679","-0.22073103734460001","-0.052742983027268701","-0.040101855356641403","-0.023638233381703799","-0.0063243243333172203","0.0108478160001213","0.55559910765670895","0.58114575329428897","0.602585191616272","0.61899475075558397","0.63234857564954094",".."
"GRL","Greenland","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.96854155477995096","0.12065869828601999","-0.061235829291623703","0.11788390095274","0.83999554454334402","0.83618832541002597","0.35195466497701899","0.35133620444195401","0.35071991428953703","0.172011346012067","0.34981041207895802","0.56023432594496103","0.73550045024402999","0.58306635106943405","0.54974867970608798","0.33068107144303499","0.0062566214127290302","-0.097885357785181398","-0.114416893889729","0.27806726877236998","0.66004818774221197",".."
"GTM","Guatemala","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.2152542589765098","3.27232668495656","3.2762896598262898","3.2711657997960901","3.25322435953596","3.22892823432979","3.20158298752458","3.1837356861606501","3.1862456243713901","3.2140947093941401","3.2572186625670398","3.3493951879167301","3.3868382615614001","3.4059304145411899","3.4011575333669","3.3809329799147498","3.4377470910714498","3.4153224569804301","3.4062979085465699","3.4153026868219598","3.4339376253601102",".."
"GUM","Guam","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.7504205323659301","2.2118015492329999","2.0731950832105901","1.9419450280305199","1.82007120058801","1.71292288744134","1.52870494697946","1.4282187341788799","1.40529975660585","1.47979159420127","1.61706425820962","1.56617418099086","1.6962355553664801","1.7495104758826701","1.70014337031241","1.58277416773579","1.4697265147699901","1.36312250933265","1.28498820925557","1.24952443069053","1.2457394818572201",".."
"GUY","Guyana","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.781057096242883","-0.47633554359798203","-0.249213011546675","-0.094373037870192994","-0.047392573423901102","-0.078322378885810895","-0.20545313243058","-0.24218319994579399","-0.248689066723327","-0.20582468184224001","-0.12986748700054701","0.023069365555864099","0.083444079312119099","0.11237726890906501","0.097127881664063304","0.051215586713482801","0.49168656134203498","0.44527303527984202","0.41275300414674099","0.40194289081010798","0.40709909100048097",".."
"HIC","High income","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.19361387049379","1.18898497798547","0.91205863379526897","1.1747058916792701","1.1140705168971199","1.31225510745357","0.96333252592816598","0.94672839663620301","0.89459676583780401","0.90261751842331295","0.94058723888726103","0.96470559864678795","0.98315042625274895","0.97243326339918201","1.01928177325105","1.03299235940186","1.06999266404215","1.1289996036742","1.08883396678831","1.0040465810953201","0.91746484357793201",".."
"HKG","Hong Kong SAR, China","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.6568265866860501","0.929680379046397","0.94000126918190097","1.81802136913329","2.3521806648268302","2.0801828106558302","4.4386077948110101","0.83251285481331805","0.83480880733886598","0.95512581433173804","0.88159407585374505","0.73696266813843203","0.44284682728195002","-0.19740412647212499","0.77991856230718004","0.43687140610588499","0.64227048287612798","0.99833956946970803","0.74513420512523998","0.37192312602174599","0.91106766700608099",".."
"HND","Honduras","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.1239659037370098","3.7617382603964402","3.6966548166961299","3.6129801442893399","3.5075306857720898","3.3905259300131299","3.3194309475993702","3.21374581455161","3.1285421101612898","3.06956460668752","3.0302069237402902","2.9967517555263798","2.9640561537356702","2.9385843154442899","2.9196941245841299","2.9058000806568201","2.9780607363487102","2.9647567092315201","2.9558670885324001","2.9515297286643398","2.9484433100124199",".."
"HRV","Croatia","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.90395718474724596","-5.4815602896103002","-0.55919922631155605","4.0631745747185999","0.54477492579534903","0.73617715907248704","-3.5654897116059199","1.9747947333478599","-1.31172136143511","1.4233906721826699","-2.59885649437852","0.63903157580817105","0.32217675979374399","0.32114211364559803","0.29758903238152601","0.38665259229459797","0.414086511134442","0.36689242366712799","0.409848087386328","0.34181602617941098","0.33977423457122302",".."
"HTI","Haiti","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.8090225197349996","4.9015057680675298","4.7908842147957902","4.6886016369457399","4.5952387316828203","4.5072788470348204","3.76397199979841","3.7061888019398799","3.6354240590790399","3.5480467446214399","3.45017128901054","5.5923005120025202","5.3810259836907601","5.1837724902086997","5.0013263126329202","4.83284623887383","4.5816951291388204","4.4376712582812496","4.3125943779387699","4.2088076515748698","4.1210328011579103",".."
"HUN","Hungary","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.020713517909222798","-0.18820550209907999","-0.22200771012281501","-0.29725140732502398","-0.32041586870745498","-0.323099920567123","-0.35599026680604701","-0.38601758607728498","-0.41757923546117998","-0.46850302220912299","-0.44535110445665299","0.29555640530594401","0.237443020918195","0.23304841958170799","0.29535763718944802","0.315261106804749","0.44578908832455399","0.44299394754485599","0.419258022609936","0.43593485466599702","0.44812147663819601",".."
"IDN","Indonesia","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.7077370595179202","4.8864761643174601","4.7350921604250997","4.5906330565311704","4.4521194203149603","4.3202882822500204","4.9548561997852403","4.7898620319872496","4.6438274325056597","4.5185486596908202","4.4085313978102096","4.1706987539323199","4.0808635228021402","3.9843518502209299","3.8765671539939999","3.76256106845937","3.44582714877754","3.3500520179920299","3.2656776209543601","3.1960912826964001","3.1370660810036699",".."
"IMY","Isle of Man","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.46302029854509","0.95886833517153403","0.519445959594804","0.28936706805823498","0.37380953263132399","0.67653164226306794","0.999381125198467","1.2593869600588501","1.39610342793186","1.3558000759293201","1.1932424888819799","0.77079998220813395","0.62620369955808997","0.52326742400769399","0.48682824406719799","0.498631925214789","0.51757025665665102","0.51263370885986703","0.49430361914328202","0.44596686075745201","0.38167156276502301",".."
"IND","India","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.9646670630788501","2.84215794024183","2.7143010966939598","2.6971815357602602","2.6411214922339599","2.6145473657336402","2.5865392757101802","2.5586429544825","2.5308556849588402","2.5031748374098499","2.47559786598522","2.33540248436235","2.2680353110865501","2.2007410296865699","2.1335181001675299","2.0663650256121899","2.3525208724542499","2.3019277098664399","2.2927699910480501","2.2837850632585002","2.2749680817459201",".."
"IRL","Ireland","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.105635270543016","0.916903383317764","1.0111559167572399","0.74773556521001305","0.55467989246663296","1.4085224227619699","1.2049224021725","1.41476176474247","1.45333382178922","1.5358803087527699","1.73996082653971","2.0648059827491099","2.1555798324016799","2.0971792421216402","2.2943599344160801","2.6425872118771401","2.84722254953433","2.7014906217134","2.0231877785874102","1.2041235810797","0.95643602851717402",".."
"IRN","Iran, Islamic Rep.","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.6814963046589502","3.5410345932762701","3.1181360925407802","2.8569094857838899","2.8087194994640798","2.9040690815855599","3.07610144914119","3.16018489163209","3.1685935003039098","3.0676666857676098","2.8957043446498001","2.3130436589880099","2.1776616037471399","2.0788156631083399","2.0315413308908701","2.0204660316691698","1.9859692331583201","1.97017966667776","1.9505752949403099","1.92273934117245","1.8882405156370501",".."
"IRQ","Iraq","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.2244648551612101","2.5184917213826199","2.5178213322908798","2.5171474581380102","2.5164700716773001","2.51578914537704","2.73048320289438","2.72963321330676","2.7287782457313998","2.7279182563092501","2.72705320066455","2.2685927515281601","2.2678841595751198","2.2671717800414601","2.2664555824775499","2.2657355361065701","2.82920156181518","2.8289774588712802","2.8287526834499701","2.8285272325199702","2.82830110303146",".."
"ISL","Iceland","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.0922580456234501","1.42412250586421","1.3701360480112099","1.2042150993024501","1.0056382431219699","0.92389239226869901","0.87441647971371494","0.86875818791751902","0.863180741579743","1.3996891317065401","1.3836102296177499","1.41345109349047","1.0471299867295401","0.52673531063916501","0.87793615768742295","1.5828919778046699","2.3691120518849802","2.5517704076310399","1.8812523874862599","0.36291749655872602","-0.32461202113815701",".."
"ISR","Israel","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.22743455405389","6.1275671139943997","3.5659031330369402","2.7684061863762102","2.6994556973636499","2.7783585142366198","2.72645647586923","2.60822481819958","2.3965879718689398","2.6560229386572498","2.7518009989757202","2.4008714021131001","2.0577933608498","1.8492356065718401","1.8113203868377701","1.80657532070191","1.7896375514330001","1.79792778184965","1.7984012555381199","2.4120247265572901","1.86168134174831",".."
"ITA","Italy","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.052918487367294501","0.12983364524504101","0.12860451702435799","0.121659485449744","0.0807808458436996","0.062359393420252401","0.119019155381643","0.14406794631599201","0.11962480433922","0.108029314967788","0.13683585481489099","0.175327551866617","0.42846059358288802","0.89813716965798995","1.1043109013391099","0.85782632457143604","0.80544804105157597","0.96912117411630405","1.0018439145658999","0.83548416000882597","0.71618199375770397",".."
"JAM","Jamaica","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.0394835302038501","1.1536238829044201","1.18645312420335","1.21930480627257","1.2521786075063399","1.28507421241477","1.67255546116301","1.4283523064666801","1.3609999891004101","1.1490484945209101","1.04922175730725","0.93986402567659699","0.832320009536061","0.65746673549979195","0.814458625391557","0.80730170339326301","0.85681690736341598","0.85311326807751398","0.801076118246976","0.68663775041409003","0.62137957651973896",".."
"JOR","Jordan","SP.URB.GROW","Urban population growth (annual %)",0,1,"5.3103234968753696","12.8290461816591","6.7890611537601098","6.12416620772425","5.4600842534265102","4.7967775716765297","3.0784926810925302","3.0784861434016899","3.0794767375068899","1.81695412670918","2.49454675389376","2.4705322381359198","2.4208906649341402","2.4702295053977599","2.4106772885812","2.2708072882856101","2.3437244328693998","2.2834813382677899","2.23470399946943","2.2387418755869102","2.2580467867682099",".."
"JPN","Japan","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.1369197407307099","0.78466513543979599","0.72030719442239299","0.71667149073613601","0.808340577052863","0.84726755563535205","0.44195576333603798","0.447301231074755","0.437572299667844","0.37423704376327199","0.35777502865928901","0.46476685771341503","0.47702608641231697","0.45788350871558398","0.27697138073668498","0.25211066231877199","0.22882513841637001","0.25309079073149998","0.18873963980925201","0.12592819856332399","0.15549810512717799",".."
"KAZ","Kazakhstan","SP.URB.GROW","Urban population growth (annual %)",0,1,"0.71097142736711705","0.48283365169465198","-0.21175165615633901","-0.80588098635413297","-1.59366019876564","-1.8952665978599299","-1.37154843861347","-1.4371594013496201","-1.5834912322463801","-0.81011158738280697","-0.15835187168793699","0.113719241647118","0.28711123123550703","0.61859604990041905","0.97630256481787003","1.16950152390936","1.5468406977904401","1.6306393991980299","1.7027892426504601","2.0707922603752702","2.9056900389310498",".."
"KEN","Kenya","SP.URB.GROW","Urban population growth (annual %)",0,1,"4.7183028822243598","4.20113038960592","4.1235820410077801","4.0207329670289402","3.8878327910133201","3.74157585819556","3.48841024394576","3.3653825221622702","3.2871459882321501","3.2642099321227098","3.27847116476755","3.6077180472599699","3.6205427098184599","3.6199466074403501","3.5988769505745299","3.56614124698361","4.0067239972904396","3.96985557664099","3.9538422714013199","3.9636673447274902","3.9877765341204099",".."
"KGZ","Kyrgyz Republic","SP.URB.GROW","Urban population growth (annual %)",0,1,"1.5774276012597199","0.81792993882169496","0.32498858095035299","-0.875734888570459","-0.88238853631705805","0.27007261529779097","0.954221393546971","0.95002497520942397","1.0102230524121201","0.89475017318376404","0.52964349589375603","1.02613516232709","0.99724363011762496","1.12984708802524","1.2942057944476","1.2142748730411099","1.3863774224743199","1.2629918527627699","1.26195488299359","1.26000992766069","1.2580820147345699",".."
"KHM","Cambodia","SP.URB.GROW","Urban population growth (annual %)",0,1,"3.5020458978706701","5.9752779408396997","5.8097728305726202","5.6035294504781197","5.3496145212102402","5.0679142168451197","6.2923032861565096","5.9467692682489099","5.6229308639200504","5.3249487382185201","5.0514723740301504","4.9071793916959603","4.6593217098607003","4.4438506584384303","4.2646938765514202","4.1162589605132904","4.2769008567449802","4.1383186155668801","4.0293467753222796","3.9520844463207698","3.89760725671246",".."
"KIR","Kiribati","SP.URB.GROW","Urban population growth (annual %)",0,1,"2.25347423720619","2.61469776641637","2.2828197343404399","2.0740539997210199","2.0475901349735599","2.1539101592663599","5.0819915013915997","5.0609730576879901","5.0317736948188898","4.9773374914064803","4.9025397499507601","2.0951971868625998","2.1274413797676699","2.12913595930323","2.0869505182943699","2.01920786014673","1.85000538811842","1.7834240891192801","1.7371623346685401","1.7191545896834901","1.71967346775726",".."
"KNA","St. Kitts and Nevis","SP.URB.GROW","Urban population growth (annual %)",0,1,"-0.68737540020647203","-1.05842310442539","-1.0396670650873501","-1.0209398557073499","-1.0022419345815701","-0.98357376977172895","-0.85313308725556303","-0.85702850687606003","-2.04997735753882","4.6273814773444002","4.1354786086704802","3.6717687838755499","0.92280124035327304","-0.36923118871276001","3.47857329774466","0.91749081870198701","1.41326158863","1.4085932506245","1.3980175721653401","1.3876301892081699","1.3717010403859",".."
